S_INFO_WINDCODE,S_INFO_NAME,S_INFO_LISTDATE,S_INFO_DELISTDATE
600589.SH,广东榕泰,20010612,null
600590.SH,泰豪科技,20020703,null
600591.SH,*ST上航,20021011,20100125
600592.SH,龙溪股份,20020805,null
600593.SH,大连圣亚,20020711,null
600594.SH,益佰制药,20040323,null
600595.SH,中孚实业,20020626,null
600596.SH,新安股份,20010906,null
600597.SH,光明乳业,20020828,null
600598.SH,北大荒,20020329,null
600599.SH,ST熊猫,20010828,null
600600.SH,青岛啤酒,19930827,null
600601.SH,方正科技,19901219,null
600602.SH,云赛智联,19901219,null
600603.SH,ST广物,19920113,null
600604.SH,市北高新,19920327,null
600605.SH,汇通能源,19920327,null
600606.SH,绿地控股,19920327,null
600607.SH,上实医药,19920327,20100212
600608.SH,ST沪科,19920327,null
600609.SH,金杯汽车,19920724,null
600610.SH,中毅达,19920805,null
600611.SH,大众交通,19920807,null
600612.SH,老凤祥,19920814,null
600613.SH,神奇制药,19920820,null
600614.SH,退市鹏起,19920828,20210721
600615.SH,丰华股份,19920910,null
600616.SH,金枫酒业,19920929,null
600617.SH,国新能源,19921013,null
600618.SH,氯碱化工,19921113,null
600619.SH,海立股份,19921116,null
600620.SH,天宸股份,19921117,null
600621.SH,华鑫股份,19921202,null
600622.SH,光大嘉宝,19921203,null
600623.SH,华谊集团,19921204,null
600624.SH,复旦复华,19930105,null
600625.SH,PT水仙,19930106,20010423
600626.SH,申达股份,19930107,null
600627.SH,上电股份,19930118,20081126
600628.SH,新世界,19930119,null
600629.SH,华建集团,19930209,null
600630.SH,龙头股份,19930209,null
600631.SH,百联股份(已合并),19930219,20110823
600632.SH,华联商厦,19930219,20041118
600633.SH,浙数文化,19930304,null
600634.SH,退市富控,19930304,20210721
600635.SH,大众公用,19930304,null
600636.SH,国新文化,19930316,null
600637.SH,东方明珠,19930316,null
600638.SH,新黄浦,19930326,null
600639.SH,浦东金桥,19930326,null
600640.SH,国脉文化,19930407,null
600641.SH,万业企业,19930407,null
600642.SH,申能股份,19930416,null
600643.SH,爱建集团,19930426,null
600644.SH,乐山电力,19930426,null
600645.SH,中源协和,19930504,null
600646.SH,ST国嘉,19930504,20030922
600647.SH,退市同达,19930504,20240703
600648.SH,外高桥,19930504,null
600649.SH,城投控股,19930518,null
600650.SH,锦江在线,19930607,null
600651.SH,飞乐音响,19901219,null
600652.SH,退市游久,19901219,20220621
600653.SH,申华控股,19901219,null
600654.SH,中安科,19901219,null
600655.SH,豫园股份,19920902,null
600656.SH,退市博元,19901219,20160513
600657.SH,信达地产,19930524,null
600658.SH,电子城,19930524,null
600659.SH,*ST花雕,19930528,20060323
600660.SH,福耀玻璃,19930610,null
600661.SH,昂立教育,19930614,null
600662.SH,外服控股,19930614,null
600663.SH,陆家嘴,19930628,null
600664.SH,哈药股份,19930629,null
600665.SH,天地源,19930709,null
600666.SH,奥瑞德,19930712,null
600667.SH,太极实业,19930728,null
600668.SH,尖峰集团,19930728,null
600669.SH,*ST鞍成,19930806,20040915
600670.SH,*ST斯达,19930809,20040924
600671.SH,ST目药,19930823,null
600672.SH,*ST华圣,19930917,20050805
600673.SH,东阳光,19930917,null
600674.SH,川投能源,19930924,null
600675.SH,中华企业,19930924,null
600676.SH,交运股份,19930928,null
600677.SH,*ST航通,19930928,20210318
600678.SH,四川金顶,19931008,null
600679.SH,上海凤凰,19931008,null
600680.SH,*ST上普,19931018,20190524
600681.SH,百川能源,19931018,null
600682.SH,南京新百,19931018,null
600683.SH,京投发展,19931025,null
600684.SH,珠江股份,19931028,null
600685.SH,中船防务,19931028,null
600686.SH,金龙汽车,19931108,null
600687.SH,退市刚泰,19931108,20210303
600688.SH,上海石化,19931108,null
600689.SH,上海三毛,19931108,null
600690.SH,海尔智家,19931119,null
600691.SH,阳煤化工,19931119,null
600692.SH,亚通股份,19931119,null
600693.SH,东百集团,19931122,null
600694.SH,大商股份,19931122,null
600695.SH,退市绿庭,19931122,20220614
600696.SH,岩石股份,19931206,null
600697.SH,欧亚集团,19931206,null
600698.SH,湖南天雁,19931206,null
600699.SH,均胜电子,19931206,null
600700.SH,*ST数码,19960430,20050920
600701.SH,退市工新,19960528,20210430
600702.SH,舍得酒业,19960524,null
600703.SH,三安光电,19960528,null
600704.SH,物产中大,19960606,null
600705.SH,中航产融,19960516,null
600706.SH,曲江文旅,19960516,null
600707.SH,彩虹股份,19960520,null
600708.SH,光明地产,19960606,null
600709.SH,ST生态,19960618,20030523
600710.SH,苏美达,19960701,null
600711.SH,ST盛屯,19960531,null
600712.SH,南宁百货,19960626,null
600713.SH,南京医药,19960701,null
600714.SH,金瑞矿业,19960606,null
600715.SH,*ST文投,19960701,null
600716.SH,凤凰股份,19960702,null
600717.SH,天津港,19960614,null
600718.SH,东软集团,19960618,null
600719.SH,大连热电,19960716,null
600720.SH,中交设计,19960716,null
600721.SH,百花医药,19960626,null
600722.SH,金牛化工,19960626,null
600723.SH,首商股份,19960716,20211022
600724.SH,宁波富达,19960716,null
600725.SH,云维股份,19960702,null
600726.SH,华电能源,19960701,null
600727.SH,鲁北化工,19960702,null
600728.SH,佳都科技,19960716,null
600729.SH,重庆百货,19960702,null
600730.SH,中国高科,19960726,null
600731.SH,湖南海利,19960802,null
600732.SH,爱旭股份,19960816,null
600733.SH,北汽蓝谷,19960816,null
600734.SH,实达集团,19960808,null
600735.SH,新华锦,19960726,null
600736.SH,苏州高新,19960815,null
600737.SH,中粮糖业,19960731,null
600738.SH,丽尚国潮,19960802,null
600739.SH,辽宁成大,19960819,null
600740.SH,山西焦化,19960808,null
600741.SH,华域汽车,19960826,null
600742.SH,一汽富维,19960826,null
600743.SH,华远地产,19960909,null
600744.SH,华银电力,19960905,null
600745.SH,闻泰科技,19960828,null
600746.SH,江苏索普,19960918,null
600747.SH,退市大控,19960916,20191212
600748.SH,上实发展,19960925,null
600749.SH,西藏旅游,19961015,null
600750.SH,江中药业,19960923,null
600751.SH,海航科技,19960909,null
600752.SH,*ST哈慈,19960925,20050922
600753.SH,庚星股份,19960927,null
600754.SH,锦江酒店,19961011,null
600755.SH,厦门国贸,19961003,null
600756.SH,浪潮软件,19960923,null
600757.SH,长江传媒,19961003,null
600758.SH,辽宁能源,19961029,null
600759.SH,洲际油气,19961008,null
600760.SH,中航沈飞,19961011,null
600761.SH,安徽合力,19961009,null
600762.SH,S*ST金荔,19961025,20071120
600763.SH,通策医疗,19961030,null
600764.SH,中国海防,19961104,null
600765.SH,中航重机,19961106,null
600766.SH,退市园城,19961028,20240703
600767.SH,退市运盛,19961115,20230629
600768.SH,宁波富邦,19961111,null
600769.SH,祥龙电业,19961101,null
600770.SH,综艺股份,19961120,null
600771.SH,广誉远,19961105,null
600772.SH,S*ST龙昌,19961104,20061130
600773.SH,西藏城投,19961108,null
600774.SH,汉商集团,19961108,null
600775.SH,南京熊猫,19961118,null
600776.SH,东方通信,19961126,null
600777.SH,ST新潮,19961121,null
600778.SH,友好集团,19961203,null
600779.SH,水井坊,19961206,null
600780.SH,通宝能源,19961205,null
600781.SH,退市辅仁,19961218,20230628
600782.SH,新钢股份,19961225,null
600783.SH,鲁信创投,19961225,null
600784.SH,鲁银投资,19961225,null
600785.SH,新华百货,19970108,null
600786.SH,东方锅炉,19961227,20080318
600787.SH,中储股份,19970121,null
600788.SH,*ST达曼,19961230,20050325
600789.SH,鲁抗医药,19970226,null
600790.SH,轻纺城,19970228,null
600791.SH,京能置业,19970130,null
600792.SH,云煤能源,19970123,null
600793.SH,宜宾纸业,19970220,null
600794.SH,保税科技,19970306,null
600795.SH,国电电力,19970318,null
600796.SH,钱江生化,19970408,null
600797.SH,浙大网新,19970418,null
600798.SH,宁波海运,19970423,null
600799.SH,*ST龙科,19970416,20051231
600800.SH,渤海化学,19931206,null
600801.SH,华新水泥,19940103,null
600802.SH,福建水泥,19940103,null
600803.SH,新奥股份,19940103,null
600804.SH,*ST鹏博,19940103,null
600805.SH,悦达投资,19940103,null
600806.SH,退市昆机,19940103,20180713
600807.SH,济南高新,19940103,null
600808.SH,马钢股份,19940106,null
600809.SH,山西汾酒,19940106,null
600810.SH,神马股份,19940106,null
600811.SH,东方集团,19940106,null
600812.SH,华北制药,19940114,null
600813.SH,ST鞍一工,19940114,20020916
600814.SH,杭州解百,19940114,null
600815.SH,厦工股份,19940128,null
600816.SH,建元信托,19940128,null
600817.SH,宇通重工,19940128,null
600818.SH,中路股份,19940128,null
600819.SH,耀皮玻璃,19940128,null
600820.SH,隧道股份,19940128,null
600821.SH,金开新能,19940128,null
600822.SH,上海物贸,19940204,null
600823.SH,*ST世茂,19940204,20240614
600824.SH,益民集团,19940204,null
600825.SH,新华传媒,19940204,null
600826.SH,兰生股份,19940204,null
600827.SH,百联股份,19940204,null
600828.SH,茂业商业,19940224,null
600829.SH,人民同泰,19940224,null
600830.SH,香溢融通,19940224,null
600831.SH,ST广网,19940224,null
600832.SH,东方明珠,19940224,20150520
600833.SH,第一医药,19940224,null
600834.SH,申通地铁,19940224,null
600835.SH,上海机电,19940224,null
600836.SH,*ST易连,19940224,20240711
600837.SH,海通证券,19940224,null
600838.SH,上海九百,19940224,null
600839.SH,四川长虹,19940311,null
600840.SH,新湖创业,19940311,20090827
600841.SH,动力新科,19940311,null
600842.SH,中西药业,19940311,20100212
600843.SH,上工申贝,19940311,null
600844.SH,丹化科技,19940311,null
600845.SH,宝信软件,19940311,null
600846.SH,同济科技,19940311,null
600847.SH,万里股份,19940324,null
600848.SH,上海临港,19940324,null
600850.SH,电科数字,19940324,null
600851.SH,海欣股份,19940404,null
600852.SH,*ST中川,19940404,20050916
600853.SH,龙建股份,19940404,null
600854.SH,春兰股份,19940425,null
600855.SH,航天长峰,19940425,null
600856.SH,退市中天,19940425,20220622
600857.SH,宁波中百,19940425,null
600858.SH,银座股份,19940506,null
600859.SH,王府井,19940506,null
600860.SH,京城股份,19940506,null
600861.SH,北京人力,19940520,null
600862.SH,中航高科,19940520,null
600863.SH,内蒙华电,19940520,null
600864.SH,哈投股份,19940809,null
600865.SH,百大集团,19940809,null
600866.SH,星湖科技,19940818,null
600867.SH,通化东宝,19940824,null
600868.SH,梅雁吉祥,19940912,null
600869.SH,远东股份,19950206,null
600870.SH,退市厦华,19950228,20220630
600871.SH,石化油服,19950411,null
600872.SH,中炬高新,19950124,null
600873.SH,梅花生物,19950217,null
600874.SH,创业环保,19950630,null
600875.SH,东方电气,19951010,null
600876.SH,凯盛新能,19951031,null
600877.SH,电科芯片,19951013,null
600878.SH,*ST北科,19951013,20040915
600879.SH,航天电子,19951115,null
600880.SH,博瑞传播,19951115,null
600881.SH,亚泰集团,19951115,null
600882.SH,妙可蓝多,19951206,null
600883.SH,博闻科技,19951208,null
600884.SH,杉杉股份,19960130,null
600885.SH,宏发股份,19960205,null
600886.SH,国投电力,19960118,null
600887.SH,伊利股份,19960312,null
600888.SH,新疆众和,19960215,null
600889.SH,南京化纤,19960308,null
600890.SH,退市中房,19960318,20220621
600891.SH,退市秋林,19960325,20210512
600892.SH,大晟文化,19960315,null
600893.SH,航发动力,19960408,null
600894.SH,广日股份,19960328,null
600895.SH,张江高科,19960422,null
600896.SH,退市海医,19960503,20220725
600897.SH,厦门空港,19960531,null
600898.SH,*ST美讯,19960418,null
600899.SH,*ST信联,19960426,20050921
600900.SH,长江电力,20031118,null
600901.SH,江苏金租,20180301,null
600903.SH,贵州燃气,20171107,null
600905.SH,三峡能源,20210610,null
600906.SH,财达证券,20210507,null
600908.SH,无锡银行,20160923,null
600909.SH,华安证券,20161206,null
600916.SH,中国黄金,20210205,null
600917.SH,重庆燃气,20140930,null
600918.SH,中泰证券,20200603,null
600919.SH,江苏银行,20160802,null
600925.SH,苏能股份,20230329,null
600926.SH,杭州银行,20161027,null
600927.SH,永安期货,20211223,null
600928.SH,西安银行,20190301,null
600929.SH,雪天盐业,20180326,null
600933.SH,爱柯迪,20171117,null
600935.SH,华塑股份,20211126,null
600936.SH,广西广电,20160815,null
600938.SH,中国海油,20220421,null
600939.SH,重庆建工,20170221,null
600941.SH,中国移动,20220105,null
600955.SH,维远股份,20210915,null
600956.SH,新天绿能,20200629,null
600958.SH,东方证券,20150323,null
600959.SH,江苏有线,20150428,null
600960.SH,渤海汽车,20040407,null
600961.SH,株冶集团,20040830,null
600962.SH,国投中鲁,20040622,null
600963.SH,岳阳林纸,20040525,null
600965.SH,福成股份,20040713,null
600966.SH,博汇纸业,20040608,null
600967.SH,内蒙一机,20040518,null
600968.SH,海油发展,20190626,null
600969.SH,郴电国际,20040408,null
600970.SH,中材国际,20050412,null
600971.SH,恒源煤电,20040817,null
600973.SH,宝胜股份,20040802,null
600975.SH,新五丰,20040609,null
600976.SH,健民集团,20040419,null
600977.SH,中国电影,20160809,null
600978.SH,*ST宜生,20040824,20210322
600979.SH,广安爱众,20040906,null
600980.SH,北矿科技,20040512,null
600981.SH,汇鸿集团,20040630,null
600982.SH,宁波能源,20040706,null
600983.SH,惠而浦,20040727,null
600984.SH,建设机械,20040707,null
600985.SH,淮北矿业,20040428,null
600986.SH,浙文互联,20040426,null
600987.SH,航民股份,20040809,null
600988.SH,赤峰黄金,20040414,null
600989.SH,宝丰能源,20190516,null
600990.SH,四创电子,20040510,null
600991.SH,广汽长丰,20040614,20120320
600992.SH,贵绳股份,20040514,null
600993.SH,马应龙,20040517,null
600995.SH,南网储能,20040615,null
600996.SH,贵广网络,20161226,null
600997.SH,开滦股份,20040602,null
600998.SH,九州通,20101102,null
600999.SH,招商证券,20091117,null
601000.SH,唐山港,20100705,null
601001.SH,晋控煤业,20060623,null
601002.SH,晋亿实业,20070126,null
601003.SH,柳钢股份,20070227,null
601005.SH,重庆钢铁,20070228,null
601006.SH,大秦铁路,20060801,null
601007.SH,金陵饭店,20070406,null
601008.SH,连云港,20070426,null
601009.SH,南京银行,20070719,null
601010.SH,文峰股份,20110603,null
601011.SH,宝泰隆,20110309,null
601012.SH,隆基绿能,20120411,null
601015.SH,陕西黑猫,20141105,null
601016.SH,节能风电,20140929,null
601018.SH,宁波港,20100928,null
601019.SH,山东出版,20171122,null
601020.SH,华钰矿业,20160316,null
601021.SH,春秋航空,20150121,null
601022.SH,宁波远洋,20221208,null
601028.SH,玉龙股份,20111107,null
601033.SH,永兴股份,20240118,null
601038.SH,一拖股份,20120808,null
601058.SH,赛轮轮胎,20110630,null
601059.SH,信达证券,20230201,null
601061.SH,中信金属,20230410,null
601065.SH,江盐集团,20230410,null
601066.SH,中信建投,20180620,null
601068.SH,中铝国际,20180831,null
601069.SH,西部黄金,20150122,null
601077.SH,渝农商行,20191029,null
601083.SH,锦江航运,20231205,null
601086.SH,国芳集团,20170929,null
601088.SH,中国神华,20071009,null
601089.SH,福元医药,20220630,null
601096.SH,宏盛华源,20231222,null
601098.SH,中南传媒,20101028,null
601099.SH,太平洋,20071228,null
601100.SH,恒立液压,20111028,null
601101.SH,昊华能源,20100331,null
601106.SH,中国一重,20100209,null
601107.SH,四川成渝,20090727,null
601108.SH,财通证券,20171024,null
601111.SH,中国国航,20060818,null
601113.SH,华鼎股份,20110509,null
601116.SH,三江购物,20110302,null
601117.SH,中国化学,20100107,null
601118.SH,海南橡胶,20110107,null
601121.SH,宝地矿业,20230310,null
601126.SH,四方股份,20101231,null
601127.SH,赛力斯,20160615,null
601128.SH,常熟银行,20160930,null
601133.SH,柏诚股份,20230410,null
601136.SH,首创证券,20221222,null
601137.SH,博威合金,20110127,null
601138.SH,工业富联,20180608,null
601139.SH,深圳燃气,20091225,null
601155.SH,新城控股,20151204,null
601156.SH,东航物流,20210609,null
601158.SH,重庆水务,20100329,null
601162.SH,天风证券,20181019,null
601163.SH,三角轮胎,20160909,null
601166.SH,兴业银行,20070205,null
601168.SH,西部矿业,20070712,null
601169.SH,北京银行,20070919,null
601177.SH,杭齿前进,20101011,null
601179.SH,中国西电,20100128,null
601186.SH,中国铁建,20080310,null
601187.SH,厦门银行,20201027,null
601188.SH,龙江交通,20100319,null
601198.SH,东兴证券,20150226,null
601199.SH,江南水务,20110317,null
601200.SH,上海环境,20170331,null
601208.SH,东材科技,20110520,null
601211.SH,国泰君安,20150626,null
601212.SH,白银有色,20170215,null
601216.SH,君正集团,20110222,null
601218.SH,吉鑫科技,20110506,null
601222.SH,林洋能源,20110808,null
601225.SH,陕西煤业,20140128,null
601226.SH,华电科工,20141211,null
601228.SH,广州港,20170329,null
601229.SH,上海银行,20161116,null
601231.SH,环旭电子,20120220,null
601233.SH,桐昆股份,20110518,null
601236.SH,红塔证券,20190705,null
601238.SH,广汽集团,20120329,null
601258.SH,*ST庞大,20110428,20230630
601268.SH,*ST二重,20100202,20150521
601279.SH,英利汽车,20210415,null
601288.SH,农业银行,20100715,null
